order_id,customer_id,order_date,category,quantity,unit_price,discount,payment_method,delivery_days,satisfaction_score,gross_amount,discount_amount,total_amount,product_cost,shipping_cost,returned,return_cost,marketing_cost,profit,customer_age,customer_gender,region,customer_tenure_months
ORD_005164,CUST_02182,2024-11-11,Electronics,1,20883.43,0.08,Debit Card,2,3,20883.43,1670.6744,19212.7556,13925.98,156.7,0,0.0,146.7,4983.38,25,Female,West,48
ORD_004225,CUST_02182,2025-12-07,Beauty,2,4107.84,0.27,Credit Card,6,3,8215.68,2218.2336,5997.446400000001,3228.28,217.17,0,0.0,285.97,2266.03,25,Female,West,48
ORD_019792,CUST_02182,2026-02-03,Sports,1,24476.36,0.06,Net Banking,1,5,24476.36,1468.5816,23007.7784,12624.3,262.65,0,0.0,349.02,9771.81,25,Female,West,48
ORD_015535,CUST_02184,2024-03-14,Fashion,3,1971.33,0.3,Cash,1,1,5913.99,1774.197,4139.793,2536.05,417.89,0,0.0,312.35,873.5,23,Male,East,37
ORD_011190,CUST_02184,2024-04-23,Fashion,2,19839.51,0.12,Cash,6,4,39679.02,4761.4824,34917.537599999996,19649.89,221.86,0,0.0,290.74,14755.05,23,Male,East,37
ORD_003623,CUST_02184,2024-11-25,Grocery,3,16064.13,0.12,Net Banking,8,1,48192.39,5783.0868,42409.3032,23921.0,341.54,1,5752.68,204.7,12189.38,23,Male,East,37
ORD_004694,CUST_02184,2025-05-13,Home,5,19257.1,0.0,Net Banking,7,1,96285.5,0.0,96285.5,55306.58,328.32,0,0.0,386.34,40264.26,23,Male,East,37
ORD_005806,CUST_02185,2024-04-02,Home,1,11570.73,0.08,Net Banking,5,5,11570.73,925.6584,10645.0716,5195.9,459.97,0,0.0,329.89,4659.31,45,Male,Central,10
ORD_006901,CUST_02185,2024-04-03,Fashion,1,10686.19,0.31,Credit Card,4,3,10686.19,3312.7189000000003,7373.471100000001,3860.48,390.93,0,0.0,256.59,2865.47,45,Male,Central,10
ORD_007250,CUST_02185,2025-01-30,Sports,4,21584.81,0.0,Credit Card,3,4,86339.24,0.0,86339.24,57736.73,388.6,0,0.0,78.55,28135.36,45,Male,Central,10
ORD_013066,CUST_02185,2026-04-21,Fashion,4,22854.22,0.25,Net Banking,5,5,91416.88,22854.22,68562.66,49294.05,269.51,0,0.0,252.21,18746.89,45,Male,Central,10
ORD_013915,CUST_02185,2026-06-07,Grocery,2,8713.77,0.05,Net Banking,4,4,17427.54,871.3770000000001,16556.163,7712.13,458.41,0,0.0,280.96,8104.66,45,Male,Central,10
ORD_011348,CUST_02185,2026-06-30,Fashion,3,16590.45,0.08,Cash,1,3,49771.350000000006,3981.7080000000005,45789.64200000001,31320.8,394.59,0,0.0,223.09,13851.16,45,Male,Central,10
ORD_001733,CUST_02186,2024-07-27,Beauty,4,9892.86,0.33,Debit Card,5,5,39571.44,13058.575200000001,26512.864800000003,14333.68,417.01,0,0.0,112.13,11650.04,46,Female,Central,49
ORD_014208,CUST_02186,2025-05-06,Electronics,5,16755.12,0.35,Net Banking,8,3,83775.59999999999,29321.459999999995,54454.14,28518.33,238.94,0,0.0,135.22,25561.65,46,Female,Central,49
ORD_005676,CUST_02186,2025-07-16,Beauty,5,5511.42,0.31,Cash,6,5,27557.1,8542.701,19014.398999999998,12081.83,121.15,0,0.0,375.22,6436.2,46,Female,Central,49
ORD_017555,CUST_02187,2024-06-27,Electronics,4,21784.5,0.19,UPI,7,2,87138.0,16556.22,70581.78,46408.52,162.11,0,0.0,165.36,23845.79,43,Female,West,45
ORD_009036,CUST_02187,2025-02-12,Grocery,1,17397.69,0.16,UPI,5,2,17397.69,2783.6304,14614.059599999999,10294.82,351.71,0,0.0,290.34,3677.19,43,Female,West,45
ORD_018942,CUST_02187,2025-05-07,Fashion,4,2785.21,0.04,Cash,2,2,11140.84,445.6336,10695.206400000001,7134.35,150.31,0,0.0,125.22,3285.33,43,Female,West,45
ORD_017710,CUST_02187,2025-05-23,Fashion,3,12567.36,0.35,Cash,8,2,37702.08,13195.728,24506.352000000003,13544.07,215.5,0,0.0,221.88,10524.9,43,Female,West,45
ORD_019317,CUST_02187,2026-02-14,Grocery,3,8004.44,0.0,Net Banking,4,2,24013.32,0.0,24013.32,16906.68,380.09,0,0.0,371.74,6354.81,43,Female,West,45
ORD_011501,CUST_02188,2025-03-30,Fashion,4,215.29,0.3,Net Banking,9,1,861.16,258.34799999999996,602.812,321.76,473.91,0,0.0,350.75,-543.61,42,Male,North,48
ORD_007628,CUST_02188,2025-07-05,Home,3,4339.33,0.28,Credit Card,5,5,13017.99,3645.0372,9372.9528,6474.51,252.15,0,0.0,69.97,2576.32,42,Male,North,48
ORD_006613,CUST_02188,2025-12-04,Sports,1,13154.6,0.31,UPI,6,1,13154.6,4077.926,9076.674,5632.17,196.58,0,0.0,189.78,3058.14,42,Male,North,48
ORD_017330,CUST_02188,2025-12-16,Beauty,2,15215.61,0.14,Credit Card,4,2,30431.22,4260.370800000001,26170.8492,17826.36,183.45,0,0.0,124.17,8036.87,42,Male,North,48
ORD_018513,CUST_02188,2026-01-28,Grocery,2,24973.01,0.21,Net Banking,2,2,49946.02,10488.6642,39457.3558,24511.01,47.98,0,0.0,125.51,14772.86,42,Male,North,48
ORD_008049,CUST_02188,2026-04-18,Fashion,5,7778.92,0.27,Credit Card,4,4,38894.6,10501.542,28393.057999999997,17234.39,433.1,0,0.0,203.77,10521.8,42,Male,North,48
ORD_016164,CUST_02188,2026-06-10,Sports,3,14321.83,0.12,Credit Card,6,4,42965.49,5155.8588,37809.631199999996,18224.49,113.48,0,0.0,306.87,19164.79,42,Male,North,48
ORD_008626,CUST_02188,2026-06-27,Beauty,4,14086.85,0.28,Cash,7,1,56347.4,15777.272000000003,40570.128,19958.93,74.76,0,0.0,99.04,20437.4,42,Male,North,48
ORD_010305,CUST_02189,2024-08-21,Home,3,24472.25,0.04,Debit Card,4,5,73416.75,2936.67,70480.08,34853.99,268.26,0,0.0,191.77,35166.06,29,Female,South,9
ORD_000560,CUST_02189,2025-02-19,Home,3,18795.49,0.09,UPI,1,4,56386.47,5074.7823,51311.6877,29256.77,462.16,0,0.0,242.95,21349.81,29,Female,South,9
ORD_013788,CUST_02190,2025-02-26,Beauty,3,10581.61,0.13,Net Banking,1,1,31744.83,4126.8279,27618.0021,12649.84,222.23,0,0.0,141.22,14604.71,22,Male,Central,24
ORD_004060,CUST_02190,2025-10-04,Beauty,4,7801.07,0.05,Cash,6,1,31204.28,1560.214,29644.066,17423.51,487.98,0,0.0,205.33,11527.25,22,Male,Central,24
ORD_015325,CUST_02191,2024-01-18,Fashion,3,19222.8,0.32,Net Banking,4,3,57668.399999999994,18453.888,39214.511999999995,18960.92,419.27,0,0.0,97.78,19736.54,51,Male,Central,36
ORD_001269,CUST_02191,2024-09-17,Grocery,5,17611.48,0.06,Credit Card,9,4,88057.4,5283.4439999999995,82773.95599999999,54793.94,435.95,0,0.0,172.22,27371.85,51,Male,Central,36
ORD_007677,CUST_02191,2025-06-19,Fashion,1,7186.31,0.23,Cash,7,4,7186.31,1652.8513000000003,5533.4587,3772.15,366.23,0,0.0,315.17,1079.91,51,Male,Central,36
ORD_015883,CUST_02191,2025-08-16,Home,3,20727.27,0.34,Net Banking,8,1,62181.81,21141.8154,41039.9946,21643.48,414.07,0,0.0,293.5,18688.94,51,Male,Central,36
ORD_002095,CUST_02191,2026-05-11,Fashion,1,12402.01,0.1,Net Banking,7,3,12402.01,1240.201,11161.809000000001,6162.62,121.78,0,0.0,151.84,4725.57,51,Male,Central,36
ORD_011276,CUST_02192,2024-04-16,Home,1,2744.48,0.28,UPI,3,3,2744.48,768.4544000000001,1976.0256,1047.98,432.51,0,0.0,171.43,324.11,54,Female,Central,56
ORD_018843,CUST_02193,2024-04-29,Home,3,20244.67,0.16,Cash,2,5,60734.009999999995,9717.4416,51016.5684,26768.88,381.66,0,0.0,304.46,23561.57,32,Female,Central,29
ORD_009589,CUST_02193,2024-08-27,Home,3,23998.25,0.3,Credit Card,8,2,71994.75,21598.425,50396.325,28153.67,432.64,1,9594.0,292.13,11923.88,32,Female,Central,29
ORD_014943,CUST_02193,2024-09-21,Beauty,2,7031.53,0.29,UPI,7,4,14063.06,4078.2873999999997,9984.7726,5783.49,337.27,0,0.0,101.95,3762.06,32,Female,Central,29
ORD_006198,CUST_02193,2025-05-05,Home,5,6266.8,0.12,Net Banking,2,3,31334.0,3760.08,27573.92,13748.07,257.4,0,0.0,311.88,13256.57,32,Female,Central,29
ORD_014318,CUST_02193,2025-05-23,Sports,2,2748.65,0.29,UPI,2,2,5497.3,1594.2169999999999,3903.0830000000005,2281.09,276.14,0,0.0,297.56,1048.29,32,Female,Central,29
ORD_004403,CUST_02193,2025-10-13,Fashion,5,21858.97,0.19,Net Banking,6,1,109294.85,20766.021500000003,88528.8285,52964.59,67.49,0,0.0,392.54,35104.21,32,Female,Central,29
ORD_012918,CUST_02193,2025-10-16,Fashion,1,5657.24,0.24,Credit Card,6,5,5657.24,1357.7376,4299.502399999999,2466.05,415.74,0,0.0,228.63,1189.08,32,Female,Central,29
ORD_018039,CUST_02193,2026-01-31,Sports,4,18223.3,0.12,Credit Card,8,4,72893.2,8747.184,64146.015999999996,39782.03,373.74,0,0.0,289.98,23700.27,32,Female,Central,29
ORD_015259,CUST_02194,2024-03-10,Home,2,8259.78,0.29,UPI,1,3,16519.56,4790.6724,11728.887600000002,6937.4,329.68,0,0.0,346.16,4115.65,61,Female,West,60
ORD_004359,CUST_02194,2024-10-27,Home,4,24310.04,0.34,Credit Card,9,4,97240.16,33061.65440000001,64178.5056,43524.37,320.04,0,0.0,390.22,19943.88,61,Female,West,60
ORD_003541,CUST_02194,2025-01-13,Home,4,9439.54,0.33,Debit Card,7,5,37758.16,12460.192800000003,25297.9672,12203.34,356.03,0,0.0,213.21,12525.39,61,Female,West,60
ORD_017415,CUST_02194,2025-03-16,Sports,5,6639.86,0.02,UPI,7,2,33199.299999999996,663.9859999999999,32535.313999999995,17916.25,41.88,0,0.0,200.88,14376.3,61,Female,West,60
ORD_019632,CUST_02194,2025-07-17,Electronics,4,15152.47,0.02,Cash,9,5,60609.88,1212.1976,59397.6824,43709.87,195.91,0,0.0,159.18,15332.72,61,Female,West,60
ORD_006373,CUST_02194,2025-12-18,Sports,4,427.73,0.02,Cash,6,2,1710.92,34.2184,1676.7016,854.93,34.09,0,0.0,90.46,697.22,61,Female,West,60
ORD_013127,CUST_02194,2026-06-05,Grocery,1,11110.02,0.11,UPI,3,4,11110.02,1222.1022,9887.917800000001,6624.31,300.31,0,0.0,209.54,2753.76,61,Female,West,60
ORD_002437,CUST_02195,2024-04-15,Fashion,3,8297.87,0.13,UPI,9,1,24893.61,3236.1693,21657.4407,11735.45,276.0,0,0.0,291.71,9354.28,53,Male,North,29
ORD_018064,CUST_02195,2024-04-15,Beauty,5,12957.35,0.22,Net Banking,2,4,64786.75,14253.085000000001,50533.665,22789.73,388.6,0,0.0,48.68,27306.66,53,Male,North,29
ORD_006517,CUST_02195,2024-04-22,Home,4,22676.48,0.16,Cash,6,5,90705.92,14512.9472,76192.9728,37440.65,369.45,0,0.0,52.76,38330.11,53,Male,North,29
ORD_003185,CUST_02195,2024-07-20,Beauty,5,22533.93,0.19,UPI,1,2,112669.65,21407.2335,91262.41649999999,60654.68,435.36,1,11324.52,73.99,18773.87,53,Male,North,29
ORD_006107,CUST_02195,2024-09-12,Sports,2,1926.05,0.13,Net Banking,7,5,3852.1,500.773,3351.3269999999998,2103.46,297.17,0,0.0,251.97,698.73,53,Male,North,29
ORD_002747,CUST_02195,2025-05-11,Sports,5,11736.71,0.15,Credit Card,6,1,58683.549999999996,8802.5325,49881.017499999994,27034.42,496.67,1,6360.88,351.81,15637.24,53,Male,North,29
ORD_018587,CUST_02196,2024-04-10,Sports,3,13917.24,0.29,Net Banking,6,2,41751.72,12107.9988,29643.7212,19333.26,446.55,0,0.0,80.45,9783.46,32,Female,Central,58
ORD_012768,CUST_02196,2024-11-02,Grocery,5,21140.82,0.04,Cash,4,5,105704.1,4228.164000000001,101475.936,47816.46,80.25,0,0.0,192.0,53387.23,32,Female,Central,58
ORD_008810,CUST_02196,2025-02-22,Electronics,2,5342.62,0.21,Cash,8,4,10685.24,2243.9004,8441.3396,4304.41,297.4,0,0.0,240.74,3598.79,32,Female,Central,58
ORD_002917,CUST_02196,2025-02-26,Beauty,3,15494.34,0.27,UPI,1,2,46483.020000000004,12550.415400000002,33932.604600000006,24465.69,154.29,0,0.0,372.91,8939.71,32,Female,Central,58
ORD_010369,CUST_02196,2025-10-25,Beauty,4,2513.64,0.18,Credit Card,5,1,10054.56,1809.8207999999997,8244.7392,3710.58,189.15,0,0.0,120.44,4224.57,32,Female,Central,58
ORD_002914,CUST_02197,2025-01-12,Electronics,1,10506.08,0.28,Net Banking,2,4,10506.08,2941.7024,7564.3776,3826.61,70.68,0,0.0,315.19,3351.9,60,Male,South,48
ORD_011025,CUST_02197,2025-05-06,Home,5,10680.66,0.28,Net Banking,6,5,53403.3,14952.924000000003,38450.376000000004,28409.97,212.01,0,0.0,73.29,9755.11,60,Male,South,48
ORD_001541,CUST_02198,2025-12-05,Grocery,1,6238.01,0.22,Net Banking,1,3,6238.01,1372.3622,4865.647800000001,3136.65,408.84,0,0.0,312.87,1007.29,40,Male,South,23
ORD_009309,CUST_02198,2025-12-26,Grocery,2,16806.33,0.06,Net Banking,7,4,33612.66,2016.7596,31595.900400000002,14840.87,93.6,1,1649.94,359.57,14651.92,40,Male,South,23
ORD_019372,CUST_02198,2026-06-03,Fashion,2,9367.6,0.22,Credit Card,1,4,18735.2,4121.744000000001,14613.456,6791.78,382.9,0,0.0,367.82,7070.96,40,Male,South,23
ORD_013550,CUST_02199,2024-01-07,Home,1,9210.65,0.1,Credit Card,2,4,9210.65,921.065,8289.585,5122.82,97.59,0,0.0,210.76,2858.41,23,Female,East,27
ORD_008035,CUST_02199,2024-05-12,Grocery,4,8305.18,0.13,Credit Card,4,2,33220.72,4318.6936000000005,28902.026400000002,20827.47,191.13,0,0.0,323.37,7560.06,23,Female,East,27
ORD_014340,CUST_02199,2024-06-13,Home,4,20125.22,0.06,Net Banking,3,2,80500.88,4830.0528,75670.8272,40704.75,393.82,0,0.0,95.7,34476.56,23,Female,East,27
ORD_019643,CUST_02199,2025-09-14,Home,1,18214.94,0.15,Credit Card,8,3,18214.94,2732.2409999999995,15482.698999999999,11372.02,339.06,0,0.0,264.4,3507.22,23,Female,East,27
ORD_015429,CUST_02199,2026-02-03,Electronics,4,4225.01,0.28,Credit Card,6,3,16900.04,4732.011200000001,12168.0288,9018.41,35.3,0,0.0,75.65,3038.67,23,Female,East,27
ORD_016466,CUST_02200,2024-06-30,Fashion,1,7698.53,0.01,Debit Card,7,4,7698.53,76.9853,7621.5446999999995,5697.25,326.85,0,0.0,210.71,1386.73,63,Male,Central,31
ORD_018306,CUST_02200,2024-09-28,Home,1,13751.54,0.03,Credit Card,2,5,13751.54,412.5462,13338.9938,7098.57,226.34,0,0.0,167.69,5846.39,63,Male,Central,31
ORD_003394,CUST_02200,2024-10-11,Beauty,5,16774.31,0.28,Credit Card,4,1,83871.55,23484.034000000003,60387.516,37065.05,149.55,0,0.0,165.38,23007.54,63,Male,Central,31
ORD_016437,CUST_02200,2026-06-15,Grocery,3,13828.32,0.06,Debit Card,6,1,41484.96,2489.0976,38995.8624,24272.47,119.41,0,0.0,40.77,14563.21,63,Male,Central,31
ORD_015313,CUST_02200,2026-06-28,Beauty,2,19311.05,0.26,UPI,5,5,38622.1,10041.746,28580.354,15975.72,477.08,0,0.0,232.8,11894.75,63,Male,Central,31
ORD_019998,CUST_02201,2024-07-14,Beauty,3,7269.09,0.26,Credit Card,6,1,21807.27,5669.890200000001,16137.379799999999,11962.45,174.67,0,0.0,374.01,3626.25,61,Female,Central,43
ORD_014551,CUST_02201,2024-08-07,Home,5,5218.34,0.31,Debit Card,7,5,26091.7,8088.427000000001,18003.273,8216.36,312.55,0,0.0,303.31,9171.05,61,Female,Central,43
ORD_002800,CUST_02201,2025-02-13,Beauty,4,7229.67,0.14,Net Banking,6,2,28918.68,4048.6152000000006,24870.0648,13214.47,363.42,0,0.0,28.37,11263.8,61,Female,Central,43
ORD_017241,CUST_02201,2025-07-01,Electronics,1,15999.37,0.31,Cash,3,5,15999.37,4959.804700000001,11039.5653,5492.29,39.56,0,0.0,137.04,5370.68,61,Female,Central,43
ORD_008285,CUST_02201,2025-08-26,Home,4,13229.34,0.18,UPI,8,1,52917.36,9525.1248,43392.2352,27490.78,231.77,0,0.0,124.44,15545.25,61,Female,Central,43
ORD_015263,CUST_02201,2025-09-10,Grocery,2,3384.21,0.09,Net Banking,1,5,6768.42,609.1578,6159.2622,4077.07,493.92,0,0.0,40.24,1548.03,61,Female,Central,43
ORD_006464,CUST_02201,2025-12-11,Home,4,1524.9,0.25,Cash,8,5,6099.6,1524.9,4574.700000000001,2774.65,145.39,0,0.0,123.19,1531.47,61,Female,Central,43
ORD_000139,CUST_02201,2026-05-30,Sports,1,17996.61,0.24,Debit Card,6,4,17996.61,4319.1864,13677.423600000002,8646.71,218.13,0,0.0,235.08,4577.5,61,Female,Central,43
ORD_004927,CUST_02201,2026-06-06,Home,4,1281.7,0.19,UPI,4,3,5126.8,974.0920000000001,4152.7080000000005,2077.62,275.39,0,0.0,77.56,1722.14,61,Female,Central,43
ORD_007792,CUST_02202,2024-08-14,Beauty,2,679.48,0.24,Cash,2,4,1358.96,326.1504,1032.8096,542.14,268.33,0,0.0,181.16,41.18,60,Female,Central,7
ORD_013548,CUST_02203,2024-04-28,Fashion,1,3295.67,0.32,Credit Card,8,4,3295.67,1054.6144,2241.0556,1433.15,278.94,0,0.0,155.66,373.31,62,Male,Central,49
ORD_004859,CUST_02203,2024-08-30,Sports,2,22227.6,0.3,UPI,6,2,44455.2,13336.56,31118.64,18658.92,474.54,0,0.0,380.69,11604.49,62,Male,Central,49
ORD_019131,CUST_02203,2024-09-12,Sports,1,4288.26,0.11,Debit Card,4,5,4288.26,471.70860000000005,3816.5514000000003,2058.51,393.47,0,0.0,172.63,1191.94,62,Male,Central,49
ORD_000320,CUST_02203,2025-08-26,Home,3,12301.49,0.09,Debit Card,5,1,36904.47,3321.4023,33583.0677,17166.85,51.26,1,5339.13,22.16,11003.67,62,Male,Central,49
ORD_007268,CUST_02203,2026-06-04,Sports,2,21546.96,0.33,Net Banking,5,3,43093.92,14220.9936,28872.926399999997,14091.41,468.8,0,0.0,258.49,14054.23,62,Male,Central,49
ORD_007707,CUST_02204,2024-07-04,Fashion,2,17166.44,0.01,Credit Card,1,1,34332.88,343.3288,33989.551199999994,25299.77,158.4,1,3095.8,90.99,5344.59,38,Male,Central,54
ORD_007710,CUST_02204,2025-08-16,Beauty,5,8761.67,0.15,Cash,9,2,43808.35,6571.2525,37237.097499999996,21408.76,454.41,0,0.0,170.16,15203.77,38,Male,Central,54
ORD_008392,CUST_02205,2024-10-16,Fashion,5,8015.94,0.21,UPI,3,3,40079.7,8416.737,31662.962999999996,19549.52,90.33,0,0.0,231.59,11791.52,40,Male,South,45
ORD_012481,CUST_02205,2025-05-04,Beauty,3,676.68,0.06,Net Banking,3,3,2030.04,121.80239999999999,1908.2376,1359.38,417.26,0,0.0,136.31,-4.71,40,Male,South,45
ORD_011269,CUST_02205,2025-06-18,Sports,2,2476.64,0.17,Debit Card,2,5,4953.28,842.0576,4111.2224,2500.14,117.41,0,0.0,55.71,1437.96,40,Male,South,45
ORD_007151,CUST_02205,2026-04-05,Fashion,5,2593.96,0.01,Cash,5,2,12969.8,129.698,12840.101999999999,6266.6,484.27,0,0.0,136.49,5952.74,40,Male,South,45
ORD_008900,CUST_02206,2024-01-08,Fashion,1,7639.31,0.17,Credit Card,2,1,7639.31,1298.6827,6340.6273,3836.53,37.85,0,0.0,316.1,2150.15,60,Male,North,4
ORD_015707,CUST_02206,2024-04-27,Beauty,2,22219.26,0.21,Credit Card,9,2,44438.52,9332.089199999999,35106.4308,17542.48,455.37,0,0.0,267.33,16841.25,60,Male,North,4
ORD_009379,CUST_02206,2024-09-26,Grocery,2,24739.92,0.31,Net Banking,7,1,49479.84,15338.750399999999,34141.0896,20998.58,235.04,0,0.0,207.98,12699.49,60,Male,North,4
ORD_004176,CUST_02206,2024-11-25,Fashion,5,23922.98,0.03,Credit Card,2,5,119614.9,3588.4469999999997,116026.453,76536.83,207.27,0,0.0,178.95,39103.4,60,Male,North,4
ORD_014775,CUST_02206,2025-05-13,Sports,1,1938.93,0.19,Credit Card,7,2,1938.93,368.3967,1570.5333,985.94,134.93,1,250.19,180.95,18.52,60,Male,North,4
ORD_014574,CUST_02206,2025-07-29,Electronics,3,3379.36,0.31,Credit Card,1,2,10138.08,3142.8048,6995.2752,4548.55,466.26,0,0.0,41.41,1939.06,60,Male,North,4
ORD_012832,CUST_02206,2025-08-01,Sports,4,4146.26,0.34,Net Banking,4,1,16585.04,5638.913600000001,10946.126400000001,6518.42,120.64,1,608.87,44.36,3653.84,60,Male,North,4
ORD_015610,CUST_02207,2024-03-10,Grocery,1,13602.65,0.24,Debit Card,7,1,13602.65,3264.636,10338.014,6948.67,133.7,0,0.0,173.74,3081.9,33,Female,North,14
ORD_001642,CUST_02207,2025-09-09,Sports,4,11888.54,0.08,Credit Card,8,2,47554.16,3804.3328,43749.8272,31928.95,147.13,0,0.0,37.03,11636.72,33,Female,North,14
ORD_005529,CUST_02208,2025-09-27,Fashion,5,18596.59,0.14,UPI,8,3,92982.95,13017.613000000001,79965.337,41327.94,288.5,0,0.0,187.62,38161.28,64,Female,East,42
ORD_001533,CUST_02208,2025-10-18,Fashion,3,5288.61,0.2,Credit Card,8,1,15865.829999999998,3173.1659999999997,12692.663999999999,9466.95,67.73,0,0.0,72.63,3085.35,64,Female,East,42
ORD_018689,CUST_02208,2026-05-20,Sports,5,17818.65,0.34,UPI,4,1,89093.25,30291.705,58801.545,38875.17,92.62,1,9166.46,170.81,10496.48,64,Female,East,42
ORD_013757,CUST_02208,2026-05-27,Electronics,1,19432.6,0.01,UPI,9,4,19432.6,194.326,19238.273999999998,8727.27,46.19,0,0.0,124.43,10340.38,64,Female,East,42
ORD_018127,CUST_02209,2024-06-22,Sports,5,11636.69,0.16,UPI,3,4,58183.450000000004,9309.352,48874.098000000005,25157.72,159.57,0,0.0,185.06,23371.75,32,Male,South,42
ORD_007708,CUST_02209,2026-04-15,Fashion,5,10157.0,0.06,Cash,3,2,50785.0,3047.1,47737.9,29518.56,492.08,0,0.0,289.46,17437.8,32,Male,South,42
ORD_006285,CUST_02210,2024-08-30,Sports,5,19400.61,0.21,Credit Card,3,4,97003.05,20370.6405,76632.40950000001,40574.49,493.64,1,13312.19,45.76,22206.33,42,Male,Central,10
ORD_015803,CUST_02210,2025-07-20,Fashion,4,4946.84,0.14,UPI,2,5,19787.36,2770.2304000000004,17017.1296,11902.43,145.31,0,0.0,296.47,4672.92,42,Male,Central,10
ORD_003270,CUST_02210,2026-01-31,Beauty,3,15523.85,0.27,Cash,4,5,46571.55,12574.318500000001,33997.2315,21574.52,366.38,0,0.0,222.17,11834.16,42,Male,Central,10
ORD_009883,CUST_02211,2025-06-18,Home,4,6273.03,0.19,Debit Card,7,3,25092.12,4767.5028,20324.6172,10530.1,322.91,0,0.0,225.18,9246.43,53,Female,North,59
ORD_001988,CUST_02211,2026-06-15,Beauty,4,4312.95,0.17,Debit Card,1,2,17251.8,2932.806,14318.993999999999,9685.56,90.19,1,1484.33,295.76,2763.15,53,Female,North,59
ORD_000019,CUST_02212,2024-03-27,Sports,4,24648.62,0.12,Credit Card,6,5,98594.48,11831.337599999999,86763.1424,48426.65,437.66,0,0.0,181.37,37717.46,28,Female,West,44
ORD_007481,CUST_02212,2024-08-13,Electronics,3,17399.08,0.27,Credit Card,4,2,52197.240000000005,14093.254800000002,38103.9852,18861.42,265.81,0,0.0,392.37,18584.39,28,Female,West,44
ORD_013062,CUST_02212,2024-08-22,Home,3,18878.59,0.33,Net Banking,8,2,56635.770000000004,18689.8041,37945.9659,25941.14,490.35,0,0.0,291.33,11223.15,28,Female,West,44
ORD_000063,CUST_02212,2025-03-03,Grocery,5,14303.39,0.12,UPI,6,5,71516.95,8582.034,62934.916,31828.29,212.75,0,0.0,57.73,30836.15,28,Female,West,44
ORD_006676,CUST_02212,2025-05-17,Home,3,20528.25,0.18,UPI,1,4,61584.75,11085.255,50499.495,28688.89,312.65,0,0.0,245.16,21252.8,28,Female,West,44
ORD_013978,CUST_02213,2024-02-08,Grocery,5,8527.04,0.13,Net Banking,7,2,42635.200000000004,5542.576000000001,37092.624,26880.0,395.1,0,0.0,189.59,9627.93,32,Male,West,34
ORD_008043,CUST_02213,2024-05-25,Beauty,4,24571.88,0.05,UPI,2,1,98287.52,4914.376,93373.144,62619.85,87.56,0,0.0,328.73,30337.0,32,Male,West,34
ORD_003104,CUST_02213,2025-10-28,Home,1,7715.5,0.11,Net Banking,1,4,7715.5,848.705,6866.795,3312.87,182.42,0,0.0,158.08,3213.42,32,Male,West,34
ORD_016665,CUST_02214,2024-11-13,Sports,3,4638.46,0.31,Cash,1,3,13915.380000000001,4313.7678000000005,9601.6122,4412.1,422.04,0,0.0,145.79,4621.68,21,Male,West,26
ORD_013584,CUST_02214,2025-04-21,Fashion,2,11115.61,0.07,UPI,7,3,22231.22,1556.1854000000003,20675.0346,9728.0,172.8,0,0.0,147.59,10626.64,21,Male,West,26
ORD_006692,CUST_02215,2024-09-20,Beauty,2,23215.26,0.1,Debit Card,8,5,46430.52,4643.052,41787.46799999999,22360.23,366.95,0,0.0,172.18,18888.11,38,Female,Central,23
ORD_005567,CUST_02215,2024-11-14,Grocery,1,15416.48,0.29,Credit Card,3,4,15416.48,4470.7792,10945.700799999999,7821.51,67.91,0,0.0,247.11,2809.17,38,Female,Central,23
ORD_003615,CUST_02215,2025-10-25,Beauty,1,13785.54,0.29,Net Banking,5,4,13785.54,3997.8066,9787.733400000001,7282.48,201.37,0,0.0,126.57,2177.31,38,Female,Central,23
ORD_011344,CUST_02216,2024-08-24,Fashion,2,364.48,0.01,Net Banking,4,3,728.96,7.2896,721.6704000000001,434.59,420.02,0,0.0,83.16,-216.1,30,Male,Central,9
ORD_000378,CUST_02216,2024-09-08,Sports,2,17765.38,0.15,Cash,2,5,35530.76,5329.6140000000005,30201.146,13715.89,222.79,0,0.0,370.33,15892.14,30,Male,Central,9
ORD_002301,CUST_02216,2025-03-31,Electronics,4,19331.75,0.17,Net Banking,4,2,77327.0,13145.59,64181.41,35377.34,115.37,0,0.0,29.24,28659.46,30,Male,Central,9
ORD_016822,CUST_02216,2026-05-02,Electronics,3,405.09,0.21,Credit Card,1,2,1215.27,255.20669999999998,960.0633,694.04,91.94,0,0.0,279.12,-105.04,30,Male,Central,9
ORD_015279,CUST_02217,2024-08-10,Fashion,4,8813.89,0.05,UPI,4,3,35255.56,1762.778,33492.782,23982.32,349.58,0,0.0,248.16,8912.72,39,Male,East,37
ORD_000570,CUST_02217,2024-09-07,Electronics,2,19950.9,0.33,Credit Card,5,2,39901.8,13167.594000000001,26734.206000000002,12663.59,131.94,0,0.0,176.33,13762.35,39,Male,East,37
ORD_004907,CUST_02217,2024-12-06,Beauty,3,16227.79,0.35,Cash,7,5,48683.37,17039.1795,31644.190500000004,23389.33,112.46,0,0.0,137.01,8005.39,39,Male,East,37
ORD_015479,CUST_02217,2025-07-09,Grocery,2,2692.79,0.29,Debit Card,1,4,5385.58,1561.8182,3823.7618,1976.91,135.59,0,0.0,264.47,1446.79,39,Male,East,37
