customer_id,total_orders,total_revenue,total_profit,total_quantity,total_discount,total_shipping_cost,total_marketing_cost,total_return_cost,total_returns,avg_order_value,avg_profit_per_order,avg_satisfaction,avg_delivery_days,customer_age,customer_gender,region,customer_tenure_months,recency_days,profit_margin,return_rate,profitability_status,R_score,F_score,M_score,RFM_score,customer_segment,annual_purchase_frequency,expected_lifespan_years,predicted_clv,predicted_future_profit,future_value_segment,decision,business_decision
CUST_02749,5,90655.48730000001,29791.59,12,37212.3127,1063.64,988.3299999999999,0.0,0,18131.09746,5958.318,3.6,6.2,30,Male,East,43,11,32.862423320733726,0.0,Profitable,5,4,2,11,Loyal Customer,1.3953488372093024,3.5833333333333335,29791.590000000007,9186.186513971756,Medium Future Value,Monitor,Retain & Upsell
CUST_02750,3,105578.7938,36623.11,12,24841.876200000002,308.56,668.56,1748.01,1,35192.93126666667,12207.703333333333,1.6666666666666667,6.0,39,Male,North,31,354,34.68794128239037,33.33333333333333,Profitable,1,2,3,6,At Risk Customer,1.161290322580645,2.5833333333333335,36623.11,7968.393587050214,Low Future Value,Monitor,Retention Campaign
CUST_02751,4,65631.303,27716.05,7,9560.957,685.03,976.7,2223.95,1,16407.82575,6929.0125,3.75,6.0,60,Female,South,51,79,42.229924949074984,25.0,Profitable,4,3,2,9,Low Value Customer,0.9411764705882353,4.25,27716.049999999996,8078.86886685482,Low Future Value,Monitor,Monitor
CUST_02752,9,224263.2739,80507.56999999999,29,47726.786100000005,1894.89,2705.21,0.0,0,24918.141544444443,8945.285555555554,2.3333333333333335,4.666666666666667,54,Male,North,27,215,35.89868666409404,0.0,Profitable,2,5,5,12,Loyal Customer,4.0,2.25,80507.56999999999,6292.384646244045,Low Future Value,Monitor,Retention Campaign
CUST_02753,5,117427.44140000001,38400.96,15,23852.6086,838.35,1113.22,10890.8,1,23485.48828,7680.192,3.6,4.2,50,Male,North,60,223,32.701862139014466,20.0,Profitable,2,4,3,9,At Risk Customer,1.0,5.0,38400.96,7295.693357117858,Low Future Value,Monitor,Retention Campaign
CUST_02754,2,44745.675800000005,13340.97,4,3836.7042,593.4100000000001,505.12,0.0,0,22372.837900000002,6670.485,4.0,2.5,20,Other,East,33,220,29.815104502232142,0.0,Profitable,2,1,1,4,At Risk Customer,0.7272727272727273,2.75,13340.970000000001,8715.729004632887,Medium Future Value,Monitor,Retention Campaign
CUST_02755,3,62633.7719,26135.0,9,14802.6181,607.41,830.23,0.0,0,20877.923966666665,8711.666666666666,4.0,4.666666666666667,36,Male,Central,53,236,41.72669026180746,0.0,Profitable,2,2,2,6,At Risk Customer,0.6792452830188679,4.416666666666667,26135.0,8034.733601895688,Low Future Value,Monitor,Retention Campaign
CUST_02756,5,149696.9905,54087.45,16,22673.489500000003,1062.77,1176.59,0.0,0,29939.398100000002,10817.49,1.6,2.4,40,Female,North,29,466,36.131287489042734,0.0,Profitable,1,4,4,9,At Risk Customer,2.0689655172413794,2.4166666666666665,54087.45,7638.310890549752,Low Future Value,Monitor,Retention Campaign
CUST_02757,2,52039.607200000006,22952.63,6,16909.9728,382.21,361.68,0.0,0,26019.803600000003,11476.315,3.5,4.0,46,Female,West,8,442,44.106078494766194,0.0,Profitable,1,1,1,3,At Risk Customer,3.0,1.0,34428.94500000001,7012.182306374103,Low Future Value,Monitor,Retention Campaign
CUST_02759,3,42568.0852,12056.0,8,2246.8548,1318.76,564.21,815.29,1,14189.361733333333,4018.6666666666665,2.6666666666666665,6.0,56,Male,West,41,155,28.321687347120793,33.33333333333333,Profitable,3,2,1,6,At Risk Customer,0.8780487804878049,3.4166666666666665,12056.0,6121.952148555284,Low Future Value,Monitor,Retention Campaign
CUST_02760,3,51023.780300000006,21443.99,9,15654.089700000002,417.28999999999996,355.03000000000003,0.0,0,17007.926766666667,7147.996666666667,3.3333333333333335,4.0,61,Male,East,19,521,42.02744264324923,0.0,Profitable,1,2,1,4,At Risk Customer,1.8947368421052633,1.5833333333333333,21443.989999999998,8328.089636622615,Low Future Value,Monitor,Retention Campaign
CUST_02761,5,234496.88739999998,85229.45999999999,18,46875.772600000004,1377.55,759.24,1053.16,1,46899.377479999996,17045.892,2.8,5.2,64,Female,West,21,89,36.345667929748394,20.0,Profitable,4,4,5,13,VIP Customer,2.857142857142857,1.75,85229.46,10651.249529388733,Medium Future Value,Monitor,Growth Opportunity
CUST_02762,1,41407.5456,13889.38,3,16102.9344,480.9,27.81,0.0,0,41407.5456,13889.38,3.0,5.0,42,Female,West,41,63,33.54311345611366,0.0,Profitable,4,1,1,6,Low Value Customer,0.29268292682926833,3.4166666666666665,13889.380000000001,,,Monitor,Monitor
CUST_02763,4,117104.3852,44923.32,10,8482.1948,1298.64,832.04,0.0,0,29276.0963,11230.83,2.25,5.75,54,Female,North,21,620,38.36177434626077,0.0,Profitable,1,3,3,7,At Risk Customer,2.2857142857142856,1.75,44923.32,10578.671793342188,Medium Future Value,Monitor,Retention Campaign
CUST_02764,2,33482.9592,11499.91,4,9747.5808,351.2,468.42999999999995,0.0,0,16741.4796,5749.955,2.5,7.5,64,Female,North,25,750,34.34556047244474,0.0,Profitable,1,1,1,3,At Risk Customer,0.96,2.0833333333333335,11499.909999999998,7418.889637007901,Low Future Value,Monitor,Retention Campaign
CUST_02765,6,242520.7255,91497.36,21,46696.724500000004,1550.27,1535.3500000000001,0.0,0,40420.12091666667,15249.56,3.1666666666666665,7.333333333333333,25,Female,East,42,158,37.72764567290559,0.0,Profitable,3,4,5,12,Loyal Customer,1.7142857142857142,3.5,91497.35999999999,7696.425487324522,Low Future Value,Monitor,Retention Campaign
CUST_02766,7,295198.217,83446.0,27,61273.06300000001,2295.2,1344.09,2581.34,1,42171.17385714286,11920.857142857143,2.857142857142857,4.285714285714286,59,Male,Central,56,30,28.26778591281261,14.285714285714285,Profitable,5,5,5,15,VIP Customer,1.5,4.666666666666667,83446.0,13327.808079136286,High Future Value,Monitor,Retain & Upsell
CUST_02767,3,114385.462,38137.34,10,23022.078,846.23,403.71999999999997,0.0,0,38128.48733333333,12712.446666666665,3.3333333333333335,5.0,33,Male,North,23,74,33.34107266183879,0.0,Profitable,4,2,3,9,Low Value Customer,1.5652173913043477,1.9166666666666667,38137.33999999999,10721.163443816416,High Future Value,Monitor,Monitor
CUST_02768,1,8320.824,2180.57,4,924.536,390.69,166.51,0.0,0,8320.824,2180.57,3.0,9.0,25,Female,North,11,346,26.206178618848323,0.0,Profitable,2,1,1,4,At Risk Customer,1.090909090909091,1.0,2378.8036363636365,5793.549069422385,Low Future Value,Monitor,Retention Campaign
CUST_02769,12,254484.3327,95737.48000000001,27,56341.2173,3412.83,2662.53,3480.75,2,21207.027725,7978.123333333334,2.9166666666666665,4.916666666666667,18,Male,South,33,69,37.62018627404484,16.666666666666664,Profitable,4,5,5,14,VIP Customer,4.363636363636363,2.75,95737.48,8059.179347652637,Low Future Value,Monitor,Growth Opportunity
CUST_02770,5,253223.36049999998,78529.26999999999,17,33701.1495,884.5,692.7,17553.53,3,50644.672099999996,15705.853999999998,4.4,2.8,61,Male,North,20,93,31.011858402376742,60.0,Profitable,4,4,5,13,VIP Customer,3.0,1.6666666666666667,78529.26999999999,9982.859324221914,Medium Future Value,Monitor,Growth Opportunity
CUST_02771,6,253017.0834,101455.03,21,78979.89660000001,908.99,1429.02,0.0,0,42169.5139,16909.171666666665,2.1666666666666665,2.6666666666666665,22,Female,Central,25,14,40.098094815047574,0.0,Profitable,5,4,5,14,VIP Customer,2.88,2.0833333333333335,101455.03,11855.517953334582,High Future Value,Monitor,Retain & Upsell
CUST_02772,5,261128.3576,98330.4,18,41192.8724,1337.68,1283.4099999999999,4085.78,1,52225.671519999996,19666.079999999998,3.2,5.0,20,Male,South,26,90,37.65596387299454,20.0,Profitable,4,4,5,13,VIP Customer,2.307692307692308,2.1666666666666665,98330.4,9209.398924940546,Medium Future Value,Monitor,Growth Opportunity
CUST_02773,2,10924.3722,2906.18,8,1302.0478,662.69,149.32,1494.44,1,5462.1861,1453.09,3.0,1.5,18,Female,West,40,546,26.60271864409746,50.0,Profitable,1,1,1,3,At Risk Customer,0.6,3.3333333333333335,2906.18,5867.035183246496,Low Future Value,Monitor,Retention Campaign
CUST_02774,7,187724.2179,58822.69,15,52736.6921,2375.51,729.1600000000001,0.0,0,26817.745414285713,8403.24142857143,2.7142857142857144,5.142857142857143,21,Female,West,52,94,31.334630479768272,0.0,Profitable,4,5,4,13,VIP Customer,1.6153846153846154,4.333333333333333,58822.69,11524.9254781216,High Future Value,Monitor,Growth Opportunity
CUST_02775,7,193499.244,86297.69,18,56603.876000000004,1656.91,1595.54,1133.02,1,27642.749142857145,12328.24142857143,1.7142857142857142,4.285714285714286,57,Male,South,12,56,44.59846365084507,14.285714285714285,Profitable,4,5,5,14,VIP Customer,7.0,1.0,86297.69000000002,6944.085578667425,Low Future Value,Monitor,Retain & Upsell
CUST_02776,2,43794.073,17173.82,5,6975.3369999999995,339.69,475.39,0.0,0,21897.0365,8586.91,2.0,3.0,52,Female,South,32,198,39.21494125472185,0.0,Profitable,3,1,1,5,At Risk Customer,0.75,2.6666666666666665,17173.82,9207.377331779297,Medium Future Value,Monitor,Retention Campaign
CUST_02777,4,107560.67079999999,42097.149999999994,13,18600.9892,1152.46,759.34,0.0,0,26890.167699999998,10524.287499999999,2.75,6.5,49,Male,South,33,74,39.13805081996569,0.0,Profitable,4,3,3,10,Low Value Customer,1.4545454545454546,2.75,42097.149999999994,9906.350839701616,Medium Future Value,Monitor,Monitor
CUST_02778,3,75161.8966,24204.95,7,17468.2934,1010.73,845.61,0.0,0,25053.965533333332,8068.316666666667,2.3333333333333335,3.3333333333333335,59,Male,East,10,87,32.20375096282496,0.0,Profitable,4,2,2,8,Low Value Customer,3.5999999999999996,1.0,29045.94,8970.969986393435,Medium Future Value,Monitor,Monitor
CUST_02779,3,81850.0387,40021.729999999996,11,19190.6513,993.1700000000001,659.75,0.0,0,27283.346233333334,13340.576666666666,4.0,5.333333333333333,51,Male,Central,4,5,48.8964093794619,0.0,Profitable,5,2,2,9,Potential Customer,9.0,1.0,120065.19,19180.217453516052,High Future Value,Monitor,Retain & Upsell
CUST_02780,9,348734.794,100984.26,29,81331.54600000002,1873.8200000000002,1583.83,12020.75,1,38748.31044444445,11220.473333333333,3.0,4.888888888888889,60,Male,Central,15,30,28.957322795843538,11.11111111111111,Profitable,5,5,5,15,VIP Customer,7.2,1.25,100984.26000000001,13313.90277365902,High Future Value,Monitor,Retain & Upsell
CUST_02781,5,103463.9976,34291.08,13,21470.222400000002,1104.79,977.86,0.0,0,20692.79952,6858.216,3.4,3.4,42,Female,West,51,67,33.143007031848924,0.0,Profitable,4,4,3,11,Loyal Customer,1.1764705882352942,4.25,34291.08000000001,8726.649086403268,Medium Future Value,Monitor,Growth Opportunity
CUST_02782,7,136766.7087,42455.01,23,29430.921299999998,1980.6599999999999,1744.65,6894.02,1,19538.10124285714,6065.001428571429,2.857142857142857,6.428571428571429,27,Male,West,6,91,31.041918317363155,14.285714285714285,Profitable,4,5,4,13,VIP Customer,14.0,1.0,84910.02,6041.947366684943,Low Future Value,Monitor,Growth Opportunity
CUST_02783,4,52382.766800000005,20159.41,13,17046.073200000003,831.56,544.4000000000001,0.0,0,13095.691700000001,5039.8525,2.25,1.5,38,Male,West,27,104,38.48481329168737,0.0,Profitable,4,3,1,8,Low Value Customer,1.7777777777777777,2.25,20159.409999999996,8868.028549578608,Medium Future Value,Monitor,Monitor
CUST_02784,5,102105.1994,32991.53,12,16272.5506,1694.88,1290.95,4695.67,1,20421.03988,6598.306,2.8,5.2,63,Male,North,5,113,32.31131244429067,20.0,Profitable,4,4,3,11,Loyal Customer,12.0,1.0,79179.672,8524.796866614794,Medium Future Value,Monitor,Growth Opportunity
CUST_02785,4,39471.924,16842.89,8,16906.066,1234.91,844.4699999999999,497.58,1,9867.981,4210.7225,1.25,8.25,56,Female,West,5,110,42.67055743216368,25.0,Profitable,4,3,1,8,Low Value Customer,9.6,1.0,40422.935999999994,11507.259217706083,High Future Value,Monitor,Monitor
CUST_02786,4,75499.98730000001,30198.960000000003,10,12685.0827,919.11,1175.3,0.0,0,18874.996825000002,7549.740000000001,3.75,6.0,44,Female,South,18,17,39.99862924480254,0.0,Profitable,5,3,2,10,Potential Customer,2.6666666666666665,1.5,30198.960000000003,7904.564221736896,Low Future Value,Monitor,Retain & Upsell
CUST_02787,4,239358.816,85127.36,15,46709.204000000005,766.46,824.01,10121.22,1,59839.704,21281.84,3.25,4.25,44,Male,West,28,96,35.564748114395755,25.0,Profitable,4,3,5,12,Loyal Customer,1.7142857142857142,2.3333333333333335,85127.36,12682.870934380477,High Future Value,Monitor,Monitor
CUST_02788,1,39607.2072,20368.06,3,15402.8028,57.26,39.49,0.0,0,39607.2072,20368.06,2.0,8.0,19,Male,South,35,433,51.42513557482034,0.0,Profitable,1,1,1,3,At Risk Customer,0.34285714285714286,2.9166666666666665,20368.059999999998,11374.672331527134,High Future Value,Monitor,Retention Campaign
CUST_02789,5,172055.97340000002,55801.63,21,36533.7866,936.8,1175.02,0.0,0,34411.19468,11160.326,3.4,4.2,58,Male,East,59,95,32.43225381676867,0.0,Profitable,4,4,4,12,Loyal Customer,1.0169491525423728,4.916666666666667,55801.62999999999,10849.971897743737,High Future Value,Monitor,Growth Opportunity
CUST_02790,4,111540.7562,39649.42,9,28743.7838,1032.02,548.72,0.0,0,27885.18905,9912.355,2.75,4.5,30,Male,North,22,41,35.5470245592615,0.0,Profitable,5,3,3,11,Loyal Customer,2.181818181818182,1.8333333333333333,39649.42,8067.070341506974,Low Future Value,Monitor,Retain & Upsell
CUST_02791,5,73588.6232,32726.140000000003,13,21181.466800000002,1170.6,915.47,0.0,0,14717.72464,6545.228000000001,3.4,3.6,26,Female,North,34,309,44.47173839773646,0.0,Profitable,2,4,2,8,At Risk Customer,1.7647058823529411,2.8333333333333335,32726.140000000003,7114.012944734988,Low Future Value,Monitor,Retention Campaign
CUST_02792,1,76562.51749999999,26082.7,5,13511.032499999998,287.5,312.86,0.0,0,76562.51749999999,26082.7,5.0,6.0,53,Female,Central,4,250,34.06719221321322,0.0,Profitable,2,1,2,5,At Risk Customer,3.0,1.0,78248.1,5805.436520179542,Low Future Value,Monitor,Retention Campaign
CUST_02793,2,91753.4378,23904.67,8,31608.5322,430.64,228.37,1635.2,1,45876.7189,11952.335,2.0,7.5,39,Male,East,18,89,26.053160048461965,50.0,Profitable,4,1,2,7,Low Value Customer,1.3333333333333333,1.5,23904.67,,,Monitor,Monitor
CUST_02794,5,159052.7745,58477.979999999996,18,24217.6855,1524.19,1003.0,6166.57,2,31810.5549,11695.596,2.8,7.0,59,Male,South,41,216,36.76640045031091,40.0,Profitable,2,4,4,10,At Risk Customer,1.4634146341463414,3.4166666666666665,58477.97999999999,8264.278409132097,Low Future Value,Monitor,Retention Campaign
CUST_02795,1,853.7368,138.67,2,17.4232,177.13,69.96,0.0,0,853.7368,138.67,5.0,2.0,43,Male,East,51,89,16.242710868267597,0.0,Profitable,4,1,1,6,Low Value Customer,0.23529411764705882,4.25,138.67,,,Monitor,Monitor
CUST_02796,5,131299.7676,51770.96,15,20598.7124,1623.28,726.22,1352.8,1,26259.95352,10354.192,3.0,2.6,29,Female,North,26,19,39.429589972861464,20.0,Profitable,5,4,3,12,Loyal Customer,2.307692307692308,2.1666666666666665,51770.96,9346.333432299029,Medium Future Value,Monitor,Retain & Upsell
CUST_02797,7,300898.32170000003,87693.83,22,63184.9783,2127.73,1347.02,15335.04,2,42985.47452857143,12527.69,3.142857142857143,3.2857142857142856,34,Male,South,42,7,29.144007684905603,28.57142857142857,Profitable,5,5,5,15,VIP Customer,2.0,3.5,87693.83,13893.871184079502,High Future Value,Monitor,Retain & Upsell
CUST_02798,4,219767.3531,97092.16,13,20304.0769,734.5999999999999,974.96,1999.86,1,54941.838275,24273.04,3.25,5.25,31,Other,East,22,11,44.17951921904455,25.0,Profitable,5,3,5,13,VIP Customer,2.181818181818182,1.8333333333333333,97092.16000000002,12024.131314844655,High Future Value,Monitor,Retain & Upsell
CUST_02799,3,90866.7961,28864.489999999998,10,18093.213900000002,374.43,236.76000000000002,11287.060000000001,2,30288.932033333334,9621.496666666666,3.6666666666666665,4.333333333333333,31,Female,North,47,154,31.765717774658057,66.66666666666666,Profitable,3,2,2,7,At Risk Customer,0.7659574468085106,3.9166666666666665,28864.489999999998,9269.193261105596,Medium Future Value,Monitor,Retention Campaign
CUST_02800,3,151275.3479,60426.920000000006,11,32494.0821,601.61,595.41,0.0,0,50425.115966666664,20142.306666666667,4.666666666666667,7.0,51,Male,South,33,334,39.94498828714973,0.0,Profitable,2,2,4,8,At Risk Customer,1.0909090909090908,2.75,60426.91999999999,7863.0353697520095,Low Future Value,Monitor,Retention Campaign
CUST_02801,1,858.285,-281.91,5,95.365,368.06,243.29,0.0,0,858.285,-281.91,2.0,6.0,37,Female,South,43,222,-32.845733060696624,0.0,Loss-Making,2,1,1,4,At Risk Customer,0.27906976744186046,3.5833333333333335,-281.91,8042.202384423162,Low Future Value,Monitor,Retention Campaign
CUST_02802,3,100975.3577,39197.659999999996,6,10196.9123,1008.4200000000001,600.03,3290.92,1,33658.45256666667,13065.886666666665,3.6666666666666665,5.0,28,Female,North,14,304,38.81903554771958,33.33333333333333,Profitable,2,2,3,7,At Risk Customer,2.571428571428571,1.1666666666666667,39197.66,6510.725761656134,Low Future Value,Monitor,Retention Campaign
CUST_02803,4,57103.5142,22100.25,11,23035.4658,1089.4,1005.75,0.0,0,14275.87855,5525.0625,2.5,5.25,33,Female,South,31,108,38.70208394284778,0.0,Profitable,4,3,2,9,Low Value Customer,1.5483870967741935,2.5833333333333335,22100.25,9240.603863322069,Medium Future Value,Monitor,Monitor
CUST_02804,6,156583.843,63041.25,18,32832.937000000005,1409.29,930.52,1322.84,1,26097.307166666666,10506.875,2.6666666666666665,5.5,48,Male,North,10,75,40.26037986562892,16.666666666666664,Profitable,4,4,4,12,Loyal Customer,7.199999999999999,1.0,75649.49999999999,15026.351389233554,High Future Value,Monitor,Growth Opportunity
CUST_02805,4,115329.6043,35140.11,9,16607.2857,1102.46,650.25,2367.61,1,28832.401075,8785.0275,3.5,7.25,23,Male,West,51,117,30.469288621325823,25.0,Profitable,3,3,3,9,Low Value Customer,0.9411764705882353,4.25,35140.11,8154.523000838674,Low Future Value,Monitor,Monitor
CUST_02806,2,38174.7053,18737.82,5,3121.4247,557.1,294.91,0.0,0,19087.35265,9368.91,3.5,6.0,36,Female,West,24,118,49.08438677586857,0.0,Profitable,3,1,1,5,Low Value Customer,1.0,2.0,18737.82,9724.448472304672,Medium Future Value,Monitor,Monitor
CUST_02807,5,83154.2457,33215.75,13,28459.124300000003,1271.52,1286.63,3997.74,1,16630.84914,6643.15,2.8,4.6,54,Female,South,21,213,39.944743314531685,20.0,Profitable,2,4,2,8,At Risk Customer,2.857142857142857,1.75,33215.75,8924.816734186168,Medium Future Value,Monitor,Retention Campaign
CUST_02808,4,153363.07059999998,57225.36,11,59661.1094,491.76,683.8,825.97,1,38340.767649999994,14306.34,3.25,6.25,21,Female,South,48,150,37.31365039583396,25.0,Profitable,3,3,4,10,At Risk Customer,1.0,4.0,57225.36000000001,9554.807029641092,Medium Future Value,Monitor,Retention Campaign
CUST_02809,8,189875.2216,60221.72,16,37696.8884,1837.53,1248.07,6083.49,3,23734.4027,7527.715,3.5,4.75,64,Female,North,8,128,31.71647121332445,37.5,Profitable,3,5,4,12,Loyal Customer,12.0,1.0,90332.57999999999,6327.580162641026,Low Future Value,Monitor,Retention Campaign
CUST_02810,5,201329.2314,90943.47,17,33974.808600000004,1336.78,1163.71,0.0,0,40265.84628,18188.694,3.0,4.8,21,Female,South,32,105,45.17151799944735,0.0,Profitable,4,4,5,13,VIP Customer,1.875,2.6666666666666665,90943.47,13889.314351906723,High Future Value,Monitor,Growth Opportunity
CUST_02811,2,52440.589700000004,18655.88,6,3601.9703,701.4000000000001,402.3,0.0,0,26220.294850000002,9327.94,4.0,7.0,37,Female,Central,31,737,35.575267377285044,0.0,Profitable,1,1,1,3,At Risk Customer,0.7741935483870968,2.5833333333333335,18655.880000000005,10155.794577963557,Medium Future Value,Monitor,Retention Campaign
CUST_02812,6,124675.4728,46774.94,12,31138.7072,1471.44,1392.3500000000001,0.0,0,20779.245466666667,7795.823333333334,4.166666666666667,5.333333333333333,27,Male,West,34,142,37.51735521792222,0.0,Profitable,3,4,3,10,At Risk Customer,2.1176470588235294,2.8333333333333335,46774.94000000001,5908.184259890894,Low Future Value,Monitor,Retention Campaign
CUST_02813,7,183281.12319999997,80184.46,18,43612.4168,2099.7200000000003,1607.88,0.0,0,26183.017599999996,11454.922857142858,3.5714285714285716,5.142857142857143,41,Female,South,23,77,43.74943725792271,0.0,Profitable,4,5,4,13,VIP Customer,3.652173913043478,1.9166666666666667,80184.46,10431.352119428864,Medium Future Value,Monitor,Growth Opportunity
CUST_02814,2,173907.90000000002,62714.29,9,8167.38,575.9399999999999,479.48,0.0,0,86953.95000000001,31357.145,2.5,1.5,52,Female,South,25,140,36.06178327724042,0.0,Profitable,3,1,4,8,At Risk Customer,0.96,2.0833333333333335,62714.29000000001,12946.024281612588,High Future Value,Monitor,Retention Campaign
CUST_02815,2,115443.16649999999,29277.56,8,36835.633499999996,406.23999999999995,601.27,13374.3,2,57721.583249999996,14638.78,1.5,8.0,43,Female,East,7,40,25.361016063259147,100.0,Profitable,5,1,3,9,Potential Customer,3.4285714285714284,1.0,50190.10285714285,7082.447706349751,Low Future Value,Monitor,Retain & Upsell
CUST_02816,10,181684.1715,64704.98,28,24875.2185,3219.49,2495.14,1926.93,1,18168.41715,6470.4980000000005,3.1,5.5,54,Female,South,19,17,35.61398853064093,10.0,Profitable,5,5,4,14,VIP Customer,6.315789473684211,1.5833333333333333,64704.98,11115.07487868135,High Future Value,Monitor,Retain & Upsell
CUST_02817,1,51183.7242,13137.17,3,1044.5658,329.89,258.45,5571.96,1,51183.7242,13137.17,3.0,7.0,55,Male,Central,7,101,25.66669425746867,100.0,Profitable,4,1,1,6,Low Value Customer,1.7142857142857142,1.0,22520.86285714286,,,Monitor,Monitor
CUST_02818,7,167779.2651,61309.310000000005,15,22943.8649,2003.97,1279.7,1292.48,1,23968.46644285714,8758.472857142859,3.2857142857142856,3.7142857142857144,38,Female,West,47,9,36.541648912014466,14.285714285714285,Profitable,5,5,4,14,VIP Customer,1.7872340425531916,3.9166666666666665,61309.31000000002,6791.668275688225,Low Future Value,Monitor,Retain & Upsell
CUST_02819,3,160777.934,60836.14,8,18190.126,742.58,582.0799999999999,0.0,0,53592.64466666667,20278.713333333333,3.6666666666666665,5.666666666666667,57,Female,East,8,88,37.838612853428,0.0,Profitable,4,2,4,10,Low Value Customer,4.5,1.0,91254.20999999999,13851.693136103775,High Future Value,Monitor,Monitor
CUST_02820,6,129546.18119999999,39124.27,14,16267.1488,1328.48,1148.98,7466.64,2,21591.030199999997,6520.711666666666,3.0,5.333333333333333,56,Male,North,14,150,30.20102147171591,33.33333333333333,Profitable,3,4,3,10,At Risk Customer,5.142857142857142,1.1666666666666667,39124.27,8594.843342891018,Medium Future Value,Monitor,Retention Campaign
CUST_02821,3,111612.5092,43916.26,7,16984.5208,676.21,909.09,1518.45,1,37204.169733333336,14638.753333333334,3.0,5.0,38,Male,North,1,631,39.34707705684302,33.33333333333333,Profitable,1,2,3,6,At Risk Customer,36.0,1.0,526995.1200000001,7517.891447619459,Low Future Value,Monitor,Retention Campaign
CUST_02822,5,123119.43240000002,37648.880000000005,17,47904.8976,1485.8600000000001,787.62,6037.15,2,24623.886480000005,7529.776000000001,2.4,6.4,27,Male,West,13,54,30.579153319748407,40.0,Profitable,4,4,3,11,Loyal Customer,4.615384615384616,1.0833333333333333,37648.88000000001,13144.140971303059,High Future Value,Monitor,Retain & Upsell
CUST_02823,3,155457.27099999998,62720.17,11,38664.099,691.1700000000001,643.52,0.0,0,51819.090333333326,20906.72333333333,3.0,5.333333333333333,55,Male,North,3,400,40.345600817860756,0.0,Profitable,1,2,4,7,At Risk Customer,12.0,1.0,250880.68,7964.131524571645,Low Future Value,Monitor,Retention Campaign
CUST_02824,4,64342.4847,17923.91,11,29079.645300000004,788.51,668.5600000000001,0.0,0,16085.621175,4480.9775,3.25,1.75,63,Male,Central,53,85,27.857037358086355,0.0,Profitable,4,3,2,9,Low Value Customer,0.9056603773584905,4.416666666666667,17923.91,10778.488268441615,High Future Value,Monitor,Monitor
CUST_02825,5,275454.1964,81503.81,19,32187.6136,776.97,1286.15,13874.32,1,55090.83928,16300.761999999999,4.2,7.0,21,Male,South,28,150,29.588879409063157,20.0,Profitable,3,4,5,12,Loyal Customer,2.142857142857143,2.3333333333333335,81503.81,9343.475880588529,Medium Future Value,Monitor,Retention Campaign
CUST_02826,3,52806.0883,12989.08,4,8445.5317,598.28,593.83,4277.42,1,17602.029433333333,4329.693333333334,2.0,4.0,62,Female,West,38,145,24.597693974616934,33.33333333333333,Profitable,3,2,1,6,At Risk Customer,0.9473684210526316,3.1666666666666665,12989.08,8685.38751398689,Medium Future Value,Monitor,Retention Campaign
CUST_02827,2,19991.2816,8017.5,5,7064.9584,164.73,745.96,0.0,0,9995.6408,4008.75,2.5,3.5,37,Female,East,51,358,40.1049825639993,0.0,Profitable,1,1,1,3,At Risk Customer,0.47058823529411764,4.25,8017.5,7400.291672150809,Low Future Value,Monitor,Retention Campaign
CUST_02828,2,24491.412900000003,7316.49,3,4582.3971,687.01,143.97,0.0,0,12245.706450000001,3658.245,3.0,6.5,34,Female,South,15,451,29.873695037006208,0.0,Profitable,1,1,1,3,At Risk Customer,1.6,1.25,7316.49,6408.209275586561,Low Future Value,Monitor,Retention Campaign
CUST_02829,3,18913.447,6644.68,5,3114.303,596.5799999999999,723.89,0.0,0,6304.482333333333,2214.8933333333334,4.666666666666667,5.666666666666667,24,Female,North,36,707,35.13204124028793,0.0,Profitable,1,2,1,4,At Risk Customer,1.0,3.0,6644.68,7964.889185405021,Low Future Value,Monitor,Retention Campaign
CUST_02830,1,35632.297999999995,10420.05,5,2274.402,370.3,214.12,0.0,0,35632.297999999995,10420.05,1.0,1.0,21,Male,North,53,116,29.243272493960397,0.0,Profitable,3,1,1,5,Low Value Customer,0.22641509433962262,4.416666666666667,10420.05,,,Monitor,Monitor
CUST_02831,3,143808.1697,48049.17,12,30809.390300000006,666.01,397.91,0.0,0,47936.056566666666,16016.39,2.6666666666666665,2.0,46,Male,East,3,87,33.411989110379444,0.0,Profitable,4,2,4,10,Low Value Customer,12.0,1.0,192196.67999999996,10914.59245953131,High Future Value,Monitor,Monitor
CUST_02832,6,152237.74070000002,54978.31,15,31282.629300000004,1879.99,843.29,9800.64,2,25372.95678333334,9163.051666666666,3.8333333333333335,5.666666666666667,31,Female,Central,4,6,36.11345632640487,33.33333333333333,Profitable,5,4,4,13,VIP Customer,18.0,1.0,164934.93000000002,9276.576007761396,Medium Future Value,Monitor,Retain & Upsell
CUST_02833,2,48533.2635,21288.33,5,6879.6865,328.88,519.6500000000001,0.0,0,24266.63175,10644.165,1.5,3.5,20,Male,East,5,40,43.86338042155356,0.0,Profitable,5,1,1,7,Low Value Customer,4.8,1.0,51091.99199999999,,,Monitor,Monitor
CUST_02834,1,10606.8486,5269.17,1,1584.9314000000002,407.94,106.59,0.0,0,10606.8486,5269.17,3.0,7.0,41,Other,West,50,100,49.677054879429505,0.0,Profitable,4,1,1,6,Low Value Customer,0.24,4.166666666666667,5269.17,,,Monitor,Monitor
